Chile, Death rates (period 1x1), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2012          14             0.000170        0.000249        0.000210
  2012          15             0.000211        0.000406        0.000310
  2012          16             0.000391        0.000528        0.000461
  2012          17             0.000245        0.000562        0.000406
  2012          18             0.000293        0.000675        0.000487
  2012          19             0.000244        0.000954        0.000604
  2012          20             0.000259        0.000841        0.000554
  2012          21             0.000301        0.000888        0.000598
  2012          22             0.000243        0.000956        0.000604
  2012          23             0.000379        0.000996        0.000691
  2012          24             0.000343        0.000877        0.000612
  2012          25             0.000323        0.000928        0.000628
  2012          26             0.000420        0.001134        0.000778
  2012          27             0.000348        0.001172        0.000762
  2012          28             0.000357        0.001105        0.000733
  2012          29             0.000357        0.001245        0.000801
  2012          30             0.000367        0.001396        0.000879
  2012          31             0.000530        0.001165        0.000846
  2012          32             0.000600        0.001493        0.001045
  2012          33             0.000634        0.001247        0.000938
  2012          34             0.000574        0.001431        0.000997
  2012          35             0.000661        0.001368        0.001010
  2012          36             0.000633        0.001606        0.001112
  2012          37             0.000661        0.001672        0.001158
  2012          38             0.000794        0.002046        0.001411
  2012          39             0.000749        0.001856        0.001293
  2012          40             0.000896        0.001818        0.001348
  2012          41             0.001017        0.002424        0.001705
  2012          42             0.001218        0.002331        0.001761
  2012          43             0.001258        0.002546        0.001886
  2012          44             0.001562        0.002776        0.002153
  2012          45             0.001421        0.003137        0.002255
  2012          46             0.001713        0.003150        0.002410
  2012          47             0.001498        0.003385        0.002411
  2012          48             0.001692        0.003617        0.002624
  2012          49             0.001995        0.003817        0.002877
  2012          50             0.002260        0.004454        0.003318
  2012          51             0.002683        0.004783        0.003694
  2012          52             0.002434        0.004941        0.003642
  2012          53             0.002823        0.005771        0.004241
  2012          54             0.003109        0.006316        0.004653
  2012          55             0.003518        0.006785        0.005090
  2012          56             0.003877        0.007370        0.005550
  2012          57             0.004347        0.007831        0.006012
  2012          58             0.005266        0.008288        0.006710
  2012          59             0.005320        0.009829        0.007469
  2012          60             0.005734        0.010380        0.007941
  2012          61             0.006403        0.010500        0.008352
  2012          62             0.006447        0.011137        0.008679
  2012          63             0.008307        0.012002        0.010055
  2012          64             0.008970        0.014772        0.011702
  2012          65             0.009758        0.016230        0.012791
  2012          66             0.011231        0.018923        0.014828
  2012          67             0.012209        0.020277        0.015973
  2012          68             0.012457        0.022084        0.016921
  2012          69             0.013485        0.025190        0.018849
  2012          70             0.015532        0.026769        0.020607
  2012          71             0.016878        0.027813        0.021794
  2012          72             0.018827        0.031002        0.024278
  2012          73             0.021050        0.033622        0.026628
  2012          74             0.023294        0.038473        0.029975
  2012          75             0.025180        0.041024        0.032080
  2012          76             0.027370        0.045809        0.035271
  2012          77             0.032635        0.051759        0.040739
  2012          78             0.035517        0.055254        0.043758
  2012          79             0.040690        0.063651        0.050090
  2012          80             0.043068        0.067711        0.052977
  2012          81             0.055322        0.078506        0.064589
  2012          82             0.063515        0.092177        0.074909
  2012          83             0.067737        0.100973        0.080552
  2012          84             0.084323        0.114423        0.095711
  2012          85             0.091407        0.117409        0.101162
  2012          86             0.102895        0.127209        0.111691
  2012          87             0.112064        0.152788        0.126328
  2012          88             0.122850        0.151982        0.132801
  2012          89             0.134137        0.176097        0.147977
  2012          90             0.152017        0.185520        0.162546
  2012          91             0.167103        0.224837        0.184246
  2012          92             0.175233        0.223321        0.188666
  2012          93             0.193401        0.225362        0.201978
  2012          94             0.224151        0.283488        0.239425
  2012          95             0.252632        0.297458        0.263545
  2012          96             0.260305        0.294652        0.267992
  2012          97             0.294976        0.369765        0.309833
  2012          98             0.300681        0.324140        0.305176
  2012          99             0.349011        0.353156        0.349747
  2012         100             0.354146        0.474840        0.373030
  2012         101             0.404993        0.390283        0.402450
  2012         102             0.414872        0.449021        0.421785
  2012         103             0.365340        0.437115        0.377296
  2012         104             0.596343        0.636014        0.602883
  2012         105             0.501650        0.732422        0.536893
  2012         106             0.382751        0.252101        0.365529
  2012         107             0.739144        0.800000        0.747264
  2012         108             0.816327        1.263158        0.991736
  2012         109             0.000000        0.461538        0.272727
  2012         110+            0.321429        0.000000        0.264706
  2013           0             0.006224        0.007849        0.007052
  2013           1             0.000476        0.000537        0.000507
  2013           2             0.000257        0.000255        0.000256
  2013           3             0.000140        0.000206        0.000173
  2013           4             0.000209        0.000240        0.000225
  2013           5             0.000137        0.000139        0.000138
  2013           6             0.000158        0.000202        0.000181
  2013           7             0.000161        0.000145        0.000153
  2013           8             0.000081        0.000181        0.000132
  2013           9             0.000099        0.000155        0.000127
  2013          10             0.000140        0.000143        0.000141
  2013          11             0.000139        0.000125        0.000132
  2013          12             0.000178        0.000236        0.000208
  2013          13             0.000169        0.000194        0.000182
  2013          14             0.000238        0.000362        0.000301
  2013          15             0.000250        0.000480        0.000367
  2013          16             0.000249        0.000353        0.000302
  2013          17             0.000291        0.000637        0.000467
  2013          18             0.000369        0.000826        0.000601
  2013          19             0.000328        0.000844        0.000589
  2013          20             0.000243        0.000952        0.000602
  2013          21             0.000293        0.000928        0.000614
  2013          22             0.000293        0.000973        0.000637
  2013          23             0.000337        0.000987        0.000666
  2013          24             0.000274        0.000981        0.000632
  2013          25             0.000428        0.000939        0.000686
  2013          26             0.000441        0.001132        0.000788
  2013          27             0.000366        0.001043        0.000706
  2013          28             0.000481        0.001125        0.000804
  2013          29             0.000348        0.001106        0.000728
  2013          30             0.000427        0.001388        0.000907
  2013          31             0.000434        0.001271        0.000850
  2013          32             0.000633        0.001303        0.000966
  2013          33             0.000501        0.001288        0.000892
  2013          34             0.000456        0.001362        0.000904
  2013          35             0.000547        0.001433        0.000984
  2013          36             0.000660        0.001663        0.001154
  2013          37             0.000632        0.001728        0.001171
  2013          38             0.000862        0.001892        0.001368
  2013          39             0.000769        0.001745        0.001249
  2013          40             0.000877        0.002042        0.001449
  2013          41             0.000993        0.002191        0.001579
  2013          42             0.001168        0.002598        0.001866
  2013          43             0.001203        0.002502        0.001836
  2013          44             0.001471        0.002719        0.002079
  2013          45             0.001496        0.002933        0.002195
  2013          46             0.001599        0.003118        0.002336
  2013          47             0.001578        0.003618        0.002566
  2013          48             0.002211        0.004091        0.003120
  2013          49             0.001996        0.004029        0.002978
  2013          50             0.002297        0.004166        0.003200
  2013          51             0.002307        0.004810        0.003512
  2013          52             0.002871        0.005361        0.004068
  2013          53             0.003088        0.005542        0.004268
  2013          54             0.003383        0.006519        0.004888
  2013          55             0.003762        0.006627        0.005138
  2013          56             0.003845        0.007120        0.005417
  2013          57             0.004146        0.008031        0.006003
  2013          58             0.004685        0.008059        0.006294
  2013          59             0.005097        0.009593        0.007239
  2013          60             0.005757        0.010374        0.007951
  2013          61             0.006402        0.011676        0.008900
  2013          62             0.006603        0.012679        0.009484
  2013          63             0.007393        0.013950        0.010499
  2013          64             0.008373        0.014318        0.011175
  2013          65             0.008901        0.016635        0.012529
  2013          66             0.010111        0.018477        0.014016
  2013          67             0.011130        0.019044        0.014812
  2013          68             0.012500        0.021969        0.016892
  2013          69             0.014320        0.023438        0.018523
  2013          70             0.015226        0.026377        0.020306
  2013          71             0.015988        0.028923        0.021798
  2013          72             0.018304        0.030616        0.023801
  2013          73             0.021144        0.034955        0.027276
  2013          74             0.022074        0.036134        0.028259
  2013          75             0.025340        0.040092        0.031776
  2013          76             0.027682        0.044870        0.035092
  2013          77             0.028957        0.047317        0.036736
  2013          78             0.034208        0.053619        0.042336
  2013          79             0.035681        0.059129        0.045346
  2013          80             0.044119        0.065026        0.052574
  2013          81             0.045181        0.072521        0.056041
  2013          82             0.060125        0.091626        0.072504
  2013          83             0.069979        0.097491        0.080698
  2013          84             0.071657        0.114331        0.087771
  2013          85             0.087655        0.118644        0.099145
  2013          86             0.098943        0.130500        0.110573
  2013          87             0.109435        0.142877        0.121311
  2013          88             0.120573        0.158563        0.133557
  2013          89             0.135496        0.176814        0.149264
  2013          90             0.152361        0.185424        0.162989
  2013          91             0.170605        0.189499        0.176400
  2013          92             0.181254        0.236823        0.197281
  2013          93             0.198593        0.233697        0.208092
  2013          94             0.212441        0.241907        0.220090
  2013          95             0.244209        0.250315        0.245744
  2013          96             0.265314        0.301025        0.273884
  2013          97             0.274647        0.339022        0.288569
  2013          98             0.328930        0.348148        0.332610
  2013          99             0.346960        0.393051        0.355783
  2013         100             0.366900        0.416316        0.375207
  2013         101             0.447016        0.538941        0.460575
  2013         102             0.496205        0.596104        0.513287
  2013         103             0.351292        0.553237        0.389925
  2013         104             0.368711        0.525066        0.390110
  2013         105             0.554260        0.640512        0.566465
  2013         106             0.413081        0.546448        0.430596
  2013         107             0.535927        1.406250        0.634026
  2013         108             0.457928        0.000000        0.433135
  2013         109             2.307692        0.000000        1.237113
  2013         110+            0.600000        0.750000        0.642857
  2014           0             0.007096        0.007858        0.007485
  2014           1             0.000342        0.000428        0.000385
  2014           2             0.000251        0.000305        0.000279
  2014           3             0.000233        0.000271        0.000253
  2014           4             0.000206        0.000285        0.000247
  2014           5             0.000151        0.000177        0.000164
  2014           6             0.000069        0.000189        0.000130
  2014           7             0.000220        0.000152        0.000185
  2014           8             0.000098        0.000119        0.000109
  2014           9             0.000072        0.000164        0.000119
  2014          10             0.000152        0.000155        0.000154
  2014          11             0.000105        0.000176        0.000141
  2014          12             0.000121        0.000191        0.000157
  2014          13             0.000203        0.000161        0.000182
  2014          14             0.000143        0.000298        0.000222
  2014          15             0.000164        0.000431        0.000300
  2014          16             0.000201        0.000510        0.000358
  2014          17             0.000256        0.000643        0.000453
  2014          18             0.000274        0.000739        0.000510
  2014          19             0.000309        0.000831        0.000574
  2014          20             0.000211        0.000870        0.000545
  2014          21             0.000363        0.000888        0.000629
  2014          22             0.000383        0.001076        0.000733
  2014          23             0.000333        0.001039        0.000690
  2014          24             0.000336        0.001065        0.000704
  2014          25             0.000335        0.001027        0.000685
  2014          26             0.000391        0.001178        0.000787
  2014          27             0.000316        0.001141        0.000730
  2014          28             0.000380        0.001188        0.000785
  2014          29             0.000401        0.001297        0.000850
  2014          30             0.000411        0.001396        0.000905
  2014          31             0.000489        0.001182        0.000835
  2014          32             0.000486        0.001047        0.000765
  2014          33             0.000503        0.001320        0.000909
  2014          34             0.000508        0.001873        0.001185
  2014          35             0.000557        0.001495        0.001020
  2014          36             0.000546        0.001373        0.000953
  2014          37             0.000823        0.001610        0.001210
  2014          38             0.000792        0.001772        0.001273
  2014          39             0.000918        0.001895        0.001398
  2014          40             0.000897        0.002246        0.001560
  2014          41             0.000900        0.002281        0.001577
  2014          42             0.001057        0.002114        0.001573
  2014          43             0.001160        0.002448        0.001788
  2014          44             0.001316        0.002586        0.001934
  2014          45             0.001247        0.002841        0.002022
  2014          46             0.001521        0.003443        0.002454
  2014          47             0.001737        0.003239        0.002465
  2014          48             0.001857        0.003547        0.002674
  2014          49             0.001987        0.004046        0.002981
  2014          50             0.002205        0.003846        0.002997
  2014          51             0.002448        0.004997        0.003677
  2014          52             0.002539        0.004985        0.003714
  2014          53             0.002829        0.005185        0.003959
  2014          54             0.002843        0.006229        0.004467
  2014          55             0.003362        0.006265        0.004752
  2014          56             0.004018        0.007142        0.005516
  2014          57             0.004263        0.008024        0.006065
  2014          58             0.004752        0.008788        0.006677
  2014          59             0.004996        0.008884        0.006846
  2014          60             0.005431        0.009914        0.007560
  2014          61             0.006009        0.011192        0.008463
  2014          62             0.007400        0.012584        0.009848
  2014          63             0.007050        0.012411        0.009582
  2014          64             0.008187        0.014142        0.010994
  2014          65             0.008913        0.016517        0.012480
  2014          66             0.010140        0.019328        0.014429
  2014          67             0.010852        0.020385        0.015279
  2014          68             0.012616        0.020473        0.016251
  2014          69             0.013100        0.023622        0.017953
  2014          70             0.014908        0.026351        0.020150
  2014          71             0.015809        0.027819        0.021245
  2014          72             0.018741        0.029626        0.023604
  2014          73             0.020265        0.032264        0.025586
  2014          74             0.021507        0.038428        0.028951
  2014          75             0.024135        0.039062        0.030637
  2014          76             0.029328        0.043009        0.035240
  2014          77             0.028251        0.046888        0.036200
  2014          78             0.031768        0.050576        0.039646
  2014          79             0.037797        0.060520        0.047185
  2014          80             0.039568        0.066480        0.050507
  2014          81             0.046827        0.072357        0.057010
  2014          82             0.053472        0.080627        0.064093
  2014          83             0.065326        0.094981        0.076765
  2014          84             0.081240        0.109250        0.091920
  2014          85             0.090127        0.124061        0.102628
  2014          86             0.112153        0.142300        0.123125
  2014          87             0.114237        0.134611        0.121613
  2014          88             0.121140        0.149888        0.131122
  2014          89             0.135278        0.183430        0.151338
  2014          90             0.145149        0.185361        0.158183
  2014          91             0.166499        0.214126        0.181372
  2014          92             0.189700        0.216077        0.197578
  2014          93             0.204755        0.254861        0.218864
  2014          94             0.225097        0.259405        0.234113
  2014          95             0.231279        0.290271        0.246143
  2014          96             0.262506        0.328766        0.278660
  2014          97             0.335277        0.389744        0.347775
  2014          98             0.295011        0.409049        0.318236
  2014          99             0.320350        0.393424        0.333889
  2014         100             0.386588        0.392975        0.387757
  2014         101             0.386349        0.365383        0.382920
  2014         102             0.480224        0.377327        0.465353
  2014         103             0.361067        0.377299        0.363914
  2014         104             0.478721        0.880492        0.541470
  2014         105             0.555445        0.600601        0.560715
  2014         106             0.513076        0.000000        0.442260
  2014         107             0.374143        0.925926        0.439641
  2014         108             0.510551        0.000000        0.471995
  2014         109             0.573066        3.000000        0.718348
  2014         110+            0.000000        0.857143        0.242915
  2015           0             0.006030        0.007589        0.006825
  2015           1             0.000482        0.000488        0.000485
  2015           2             0.000223        0.000223        0.000223
  2015           3             0.000235        0.000161        0.000197
  2015           4             0.000133        0.000168        0.000151
  2015           5             0.000157        0.000175        0.000166
  2015           6             0.000118        0.000145        0.000131
  2015           7             0.000223        0.000173        0.000198
  2015           8             0.000123        0.000169        0.000146
  2015           9             0.000134        0.000120        0.000127
  2015          10             0.000072        0.000078        0.000075
  2015          11             0.000152        0.000215        0.000184
  2015          12             0.000175        0.000184        0.000180
  2015          13             0.000250        0.000207        0.000228
  2015          14             0.000184        0.000224        0.000205
  2015          15             0.000352        0.000384        0.000368
  2015          16             0.000236        0.000554        0.000399
  2015          17             0.000345        0.000678        0.000514
  2015          18             0.000185        0.000813        0.000505
  2015          19             0.000258        0.000980        0.000624
  2015          20             0.000337        0.000786        0.000565
  2015          21             0.000282        0.000755        0.000521
  2015          22             0.000227        0.000934        0.000585
  2015          23             0.000361        0.000992        0.000680
  2015          24             0.000291        0.001070        0.000685
  2015          25             0.000362        0.001017        0.000693
  2015          26             0.000368        0.001126        0.000751
  2015          27             0.000341        0.001086        0.000716
  2015          28             0.000337        0.001338        0.000840
  2015          29             0.000516        0.001249        0.000883
  2015          30             0.000290        0.001000        0.000645
  2015          31             0.000458        0.001269        0.000864
  2015          32             0.000417        0.001373        0.000893
  2015          33             0.000523        0.001461        0.000988
  2015          34             0.000598        0.001401        0.000996
  2015          35             0.000573        0.001559        0.001061
  2015          36             0.000817        0.001680        0.001243
  2015          37             0.000701        0.001481        0.001085
  2015          38             0.000995        0.001600        0.001292
  2015          39             0.000984        0.001894        0.001431
  2015          40             0.000845        0.002049        0.001436
  2015          41             0.000976        0.002093        0.001524
  2015          42             0.001084        0.002310        0.001685
  2015          43             0.001338        0.002331        0.001822
  2015          44             0.001387        0.002624        0.001989
  2015          45             0.001601        0.002679        0.002125
  2015          46             0.001570        0.003036        0.002282
  2015          47             0.001819        0.003456        0.002612
  2015          48             0.001835        0.003506        0.002644
  2015          49             0.002039        0.003961        0.002968
  2015          50             0.002146        0.004371        0.003218
  2015          51             0.002432        0.004703        0.003526
  2015          52             0.002696        0.005126        0.003866
  2015          53             0.002998        0.005714        0.004301
  2015          54             0.002977        0.005880        0.004367
  2015          55             0.003492        0.006462        0.004912
  2015          56             0.003610        0.007295        0.005370
  2015          57             0.004510        0.007527        0.005953
  2015          58             0.004881        0.008898        0.006801
  2015          59             0.004819        0.008416        0.006530
  2015          60             0.005332        0.010011        0.007551
  2015          61             0.005690        0.011408        0.008396
  2015          62             0.007119        0.012211        0.009522
  2015          63             0.007046        0.012820        0.009764
  2015          64             0.007803        0.014270        0.010844
  2015          65             0.008963        0.015466        0.012013
  2015          66             0.009384        0.017111        0.012991
  2015          67             0.011647        0.019844        0.015455
  2015          68             0.011726        0.021014        0.016019
  2015          69             0.012847        0.022701        0.017380
  2015          70             0.014573        0.024920        0.019313
  2015          71             0.015389        0.027072        0.020706
  2015          72             0.017253        0.029918        0.022948
  2015          73             0.018702        0.032739        0.024938
  2015          74             0.020455        0.036483        0.027508
  2015          75             0.023543        0.039527        0.030503
  2015          76             0.026568        0.043252        0.033767
  2015          77             0.028343        0.047555        0.036560
  2015          78             0.031978        0.049890        0.039528
  2015          79             0.036613        0.056020        0.044646
  2015          80             0.040842        0.062393        0.049619
  2015          81             0.047779        0.068701        0.056162
  2015          82             0.050440        0.078235        0.061374
  2015          83             0.053285        0.087514        0.066459
  2015          84             0.074189        0.102847        0.085053
  2015          85             0.091870        0.128956        0.105663
  2015          86             0.101736        0.138801        0.115107
  2015          87             0.123306        0.155215        0.134711
  2015          88             0.123137        0.156734        0.135065
  2015          89             0.138697        0.170400        0.149459
  2015          90             0.161412        0.189204        0.170473
  2015          91             0.166057        0.198849        0.176447
  2015          92             0.189975        0.216167        0.197928
  2015          93             0.205084        0.247402        0.217397
  2015          94             0.231757        0.263070        0.240369
  2015          95             0.253656        0.273691        0.258759
  2015          96             0.284926        0.290360        0.286260
  2015          97             0.273803        0.334680        0.288063
  2015          98             0.297637        0.341684        0.307140
  2015          99             0.325563        0.385810        0.337218
  2015         100             0.329868        0.421660        0.346114
  2015         101             0.408744        0.503384        0.425180
  2015         102             0.371122        0.456163        0.384973
  2015         103             0.431418        0.575006        0.452069
  2015         104             0.554824        0.389610        0.528248
  2015         105             0.504246        0.363636        0.481670
  2015         106             0.263071        0.480769        0.289268
  2015         107             0.664452        1.569311        0.766434
  2015         108             0.487607        0.000000        0.427198
  2015         109             0.150905        2.142857        0.281955
  2015         110+            0.311365        0.000000        0.282087
  2016           0             0.006482        0.007475        0.006988
  2016           1             0.000504        0.000347        0.000424
  2016           2             0.000205        0.000263        0.000234
  2016           3             0.000198        0.000232        0.000215
  2016           4             0.000160        0.000170        0.000165
  2016           5             0.000134        0.000192        0.000163
  2016           6             0.000149        0.000111        0.000130
  2016           7             0.000126        0.000129        0.000128
  2016           8             0.000155        0.000173        0.000164
  2016           9             0.000088        0.000110        0.000099
  2016          10             0.000143        0.000120        0.000131
  2016          11             0.000208        0.000138        0.000172
  2016          12             0.000108        0.000155        0.000132
  2016          13             0.000209        0.000193        0.000201
  2016          14             0.000146        0.000264        0.000206
  2016          15             0.000208        0.000326        0.000269
  2016          16             0.000300        0.000406        0.000354
  2016          17             0.000317        0.000552        0.000437
  2016          18             0.000296        0.000791        0.000548
  2016          19             0.000339        0.000900        0.000624
  2016          20             0.000333        0.000882        0.000611
  2016          21             0.000248        0.000970        0.000613
  2016          22             0.000317        0.000859        0.000591
  2016          23             0.000410        0.001007        0.000712
  2016          24             0.000429        0.000977        0.000705
  2016          25             0.000284        0.000856        0.000572
  2016          26             0.000234        0.001035        0.000638
  2016          27             0.000381        0.001212        0.000800
  2016          28             0.000383        0.001149        0.000768
  2016          29             0.000359        0.001238        0.000800
  2016          30             0.000485        0.001159        0.000822
  2016          31             0.000406        0.001273        0.000839
  2016          32             0.000473        0.001447        0.000959
  2016          33             0.000502        0.001318        0.000908
  2016          34             0.000567        0.001453        0.001006
  2016          35             0.000589        0.001572        0.001076
  2016          36             0.000556        0.001621        0.001082
  2016          37             0.000707        0.001927        0.001308
  2016          38             0.000752        0.001859        0.001296
  2016          39             0.000794        0.001708        0.001243
  2016          40             0.000832        0.002112        0.001460
  2016          41             0.001030        0.002212        0.001609
  2016          42             0.000984        0.002264        0.001611
  2016          43             0.001172        0.002407        0.001776
  2016          44             0.001299        0.002845        0.002052
  2016          45             0.001304        0.002659        0.001963
  2016          46             0.001579        0.002974        0.002256
  2016          47             0.001574        0.003144        0.002335
  2016          48             0.001844        0.003344        0.002570
  2016          49             0.002022        0.003672        0.002820
  2016          50             0.002345        0.004285        0.003281
  2016          51             0.002459        0.004562        0.003471
  2016          52             0.002669        0.004904        0.003744
  2016          53             0.002575        0.005207        0.003838
  2016          54             0.003041        0.005579        0.004257
  2016          55             0.003178        0.005830        0.004445
  2016          56             0.003880        0.006277        0.005024
  2016          57             0.004201        0.007427        0.005739
  2016          58             0.004507        0.008176        0.006259
  2016          59             0.004654        0.008327        0.006406
  2016          60             0.005486        0.008864        0.007090
  2016          61             0.005786        0.010861        0.008186
  2016          62             0.006455        0.011619        0.008890
  2016          63             0.007168        0.012088        0.009481
  2016          64             0.007868        0.014352        0.010910
  2016          65             0.008426        0.014731        0.011379
  2016          66             0.009396        0.016107        0.012526
  2016          67             0.010271        0.018860        0.014259
  2016          68             0.011652        0.020751        0.015859
  2016          69             0.012746        0.022147        0.017067
  2016          70             0.014227        0.023919        0.018656
  2016          71             0.016273        0.025307        0.020385
  2016          72             0.016980        0.028450        0.022164
  2016          73             0.019517        0.030857        0.024581
  2016          74             0.020109        0.033852        0.026178
  2016          75             0.023431        0.036268        0.029031
  2016          76             0.024613        0.041398        0.031843
  2016          77             0.028014        0.047189        0.036191
  2016          78             0.032978        0.051695        0.040891
  2016          79             0.035586        0.055697        0.043964
  2016          80             0.040839        0.061017        0.049085
  2016          81             0.044618        0.068637        0.054265
  2016          82             0.049720        0.074414        0.059468
  2016          83             0.054176        0.080811        0.064489
  2016          84             0.062777        0.092629        0.074089
  2016          85             0.081348        0.115129        0.093889
  2016          86             0.102656        0.140025        0.116173
  2016          87             0.114058        0.161065        0.130561
  2016          88             0.134762        0.176456        0.149309
  2016          89             0.143068        0.171822        0.153067
  2016          90             0.157362        0.187026        0.167221
  2016          91             0.182240        0.213594        0.192276
  2016          92             0.195422        0.234078        0.207375
  2016          93             0.216951        0.237419        0.223051
  2016          94             0.228695        0.268541        0.240008
  2016          95             0.242769        0.311421        0.261131
  2016          96             0.270724        0.333229        0.286138
  2016          97             0.292182        0.371878        0.310859
  2016          98             0.317259        0.404233        0.336503
  2016          99             0.322211        0.428303        0.343718
  2016         100             0.414886        0.449759        0.421280
  2016         101             0.383682        0.390595        0.384840
  2016         102             0.413075        0.466437        0.421850
  2016         103             0.495673        0.342134        0.472131
  2016         104             0.345289        0.565327        0.375912
  2016         105             0.495404        0.494505        0.495254
  2016         106             0.610913        0.250000        0.545310
  2016         107             0.792200        0.000000        0.700054
  2016         108             0.388769        0.000000        0.334759
  2016         109             0.744879        0.000000        0.663350
  2016         110+            0.742443        0.000000        0.652478
  2017           0             0.006609        0.007503        0.007064
  2017           1             0.000432        0.000391        0.000411
  2017           2             0.000152        0.000252        0.000203
  2017           3             0.000154        0.000181        0.000168
  2017           4             0.000164        0.000166        0.000165
  2017           5             0.000101        0.000097        0.000099
  2017           6             0.000067        0.000136        0.000102
  2017           7             0.000100        0.000111        0.000106
  2017           8             0.000177        0.000145        0.000161
  2017           9             0.000155        0.000091        0.000122
  2017          10             0.000123        0.000101        0.000112
  2017          11             0.000143        0.000120        0.000131
  2017          12             0.000136        0.000216        0.000177
  2017          13             0.000144        0.000138        0.000141
  2017          14             0.000200        0.000209        0.000205
  2017          15             0.000180        0.000304        0.000243
  2017          16             0.000224        0.000508        0.000369
  2017          17             0.000266        0.000627        0.000451
  2017          18             0.000284        0.000722        0.000508
  2017          19             0.000343        0.000852        0.000603
  2017          20             0.000292        0.000847        0.000574
  2017          21             0.000309        0.000925        0.000621
  2017          22             0.000343        0.001133        0.000742
  2017          23             0.000367        0.000879        0.000626
  2017          24             0.000303        0.000910        0.000610
  2017          25             0.000311        0.000976        0.000647
  2017          26             0.000344        0.001009        0.000679
  2017          27             0.000307        0.001022        0.000668
  2017          28             0.000360        0.001125        0.000745
  2017          29             0.000404        0.001255        0.000831
  2017          30             0.000492        0.001189        0.000841
  2017          31             0.000447        0.001144        0.000795
  2017          32             0.000428        0.001180        0.000804
  2017          33             0.000585        0.001312        0.000948
  2017          34             0.000596        0.001548        0.001069
  2017          35             0.000551        0.001369        0.000956
  2017          36             0.000620        0.001518        0.001064
  2017          37             0.000662        0.001482        0.001067
  2017          38             0.000892        0.001591        0.001236
  2017          39             0.000613        0.001898        0.001244
  2017          40             0.000837        0.001664        0.001243
  2017          41             0.000966        0.001739        0.001345
  2017          42             0.001151        0.002150        0.001640
  2017          43             0.001144        0.002561        0.001838
  2017          44             0.001156        0.002910        0.002013
  2017          45             0.001421        0.002745        0.002065
  2017          46             0.001581        0.003022        0.002281
  2017          47             0.001755        0.002759        0.002242
  2017          48             0.001780        0.003446        0.002586
  2017          49             0.001779        0.003629        0.002673
  2017          50             0.002090        0.003824        0.002927
  2017          51             0.002523        0.004342        0.003400
  2017          52             0.002515        0.004935        0.003679
  2017          53             0.002841        0.004954        0.003855
  2017          54             0.002679        0.005440        0.004002
  2017          55             0.003304        0.006303        0.004738
  2017          56             0.003676        0.006951        0.005237
  2017          57             0.003593        0.006796        0.005118
  2017          58             0.004264        0.007866        0.005978
  2017          59             0.004504        0.009125        0.006706
  2017          60             0.004841        0.009725        0.007166
  2017          61             0.005481        0.009951        0.007597
  2017          62             0.006060        0.010536        0.008171
  2017          63             0.007334        0.012405        0.009717
  2017          64             0.007642        0.013086        0.010192
  2017          65             0.008337        0.014772        0.011348
  2017          66             0.009144        0.015217        0.011976
  2017          67             0.010202        0.016758        0.013246
  2017          68             0.010540        0.018854        0.014383
  2017          69             0.013132        0.021664        0.017058
  2017          70             0.014582        0.022519        0.018212
  2017          71             0.015115        0.025571        0.019866
  2017          72             0.015876        0.028610        0.021636
  2017          73             0.017956        0.030861        0.023748
  2017          74             0.020585        0.032995        0.026092
  2017          75             0.021745        0.039137        0.029373
  2017          76             0.024352        0.040828        0.031472
  2017          77             0.029482        0.043777        0.035572
  2017          78             0.029452        0.050700        0.038416
  2017          79             0.034420        0.054401        0.042763
  2017          80             0.038049        0.061495        0.047695
  2017          81             0.043609        0.065570        0.052462
  2017          82             0.050315        0.075045        0.060100
  2017          83             0.055750        0.082542        0.066168
